seriesuid,coordX,coordY,coordZ,diameter_mm,probability
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,62.26606621,23.2920816,-124.8259926,19.42100043,0.384198407
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-41.14965954,79.70766424,-113.3510208,19.30997511,0.373387269
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,34.59755514,75.34516176,-148.7511063,19.4065719,0.364500201
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-96.90880141,47.64183132,-129.1653442,19.26603432,0.355719884
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-49.3535471,-40.85211285,-189.1743851,19.42097901,0.348482731
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-84.69623935,-33.25754984,-253.1085682,19.31005424,0.340918366
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,102.5689114,87.82405436,-289.4659233,19.40965525,0.340374686
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-81.35184145,35.21574713,-288.9757824,19.27050836,0.324790557
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,38.63978891,79.08922929,-165.4338837,19.42266713,0.314942022
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-133.0154559,-12.01167785,-289.5488453,19.31097345,0.310942592
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-96.60854949,39.41956365,-125.1227951,19.40902055,0.307571684
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,124.2370392,65.71249653,-210.738934,18.92642738,0.999991186
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,144.7991119,33.60061502,-189.683865,18.94472403,0.999631578
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-99.37156624,37.7184989,-117.3587689,18.80804159,0.999506991
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-70.80781653,64.15575313,-8.583229506,18.89866498,0.997512047
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-43.45309238,103.9771462,-36.33881422,18.79529583,0.99559422
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,121.1507327,44.89822511,-57.03995558,18.91066645,0.990045758
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,76.78228007,-56.07274571,-125.8642468,18.84517132,0.981550723
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-31.72395075,-46.75789043,-121.4203534,18.93332473,0.980937553
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,57.2759717,40.91408099,-41.52645918,18.83436964,0.965763719
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,64.24664407,-43.74258816,-81.12336012,18.94841742,0.913178639
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-62.9727507,-51.78473074,-185.818089,18.87431898,0.905066115
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,132.9415058,-11.68365378,-137.1331486,18.9568128,0.782369315
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-79.93119464,80.69595081,-18.15197798,18.85985059,0.749500146
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,60.09620294,40.41894084,-44.8651776,18.97202769,0.721092853
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,113.0995546,56.1242166,-97.31497618,18.90449102,0.695227567
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,92.74805088,-3.969199493,-89.29030272,18.9866264,0.464389606
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,80.6367125,44.68218679,-113.1597409,18.89272615,0.430563944
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,76.56084634,44.82206107,-105.522469,18.99954622,0.426475476
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-15.92255531,60.66072552,-5.595978225,18.94066276,0.422145959
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-52.12414258,12.53973435,-69.53673216,19.01927657,0.389372751
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-78.92146221,4.332791424,-157.1748719,18.94851342,0.337534477
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-79.40983499,83.74195798,-21.09061095,19.09128657,0.32065071
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-114.3634715,-27.41150073,-187.2676659,5.297091733,0.977900982
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,69.95514263,-52.38965825,-307.3403883,9.551540183,0.79982542
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,21.8017404,-79.90663241,-331.5567935,5.156526164,0.70224374
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,77.77949315,-72.29233226,-303.9329958,8.53734141,0.516849343
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,93.5575946,-60.05967455,-296.1240626,5.255271568,0.421117925
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,33.30951545,-32.27050327,-116.2191391,9.617580854,0.406281171
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-53.75847103,-44.05630522,-251.3898564,5.053966495,0.307857986
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,91.73235349,137.2356332,1521.711693,18.80264929,0.999860337
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-79.23576049,146.757036,1553.831245,18.74683577,0.8850851
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-11.22264041,11.33268497,1605.66629,18.8077916,0.881103258
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-114.9336519,42.6111287,1602.102585,18.77302842,0.619103349
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-95.44480018,62.57842145,1574.407654,18.82212707,0.605747986
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-67.17792545,134.9072869,1706.379608,18.76689234,0.432202926
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-38.89583544,106.7673121,1494.29829,18.83892029,0.382777624
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-126.7193833,90.30672077,1566.14016,18.80064099,0.350909261
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-43.7917598,122.5641995,1486.28875,18.8536308,0.332587511
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-83.40692668,130.9972558,1702.335785,18.8020044,0.317984986
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-87.17673881,134.4287551,1702.116333,18.86781944,0.317374647
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-69.09894209,-58.95462532,-150.4807167,19.16112411,0.987991772
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,106.6668941,119.212241,-229.9275379,19.08850524,0.984463683
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-13.1786869,-51.38423939,-109.7220497,19.15091225,0.968419505
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-65.24388056,-47.05415268,-89.36798859,19.05710507,0.962040102
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-45.36598186,-12.32406397,-90.31983185,19.17447339,0.958946126
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,15.13349552,-32.38838215,-53.45721054,19.10014826,0.919771658
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-69.00091629,-47.11518784,-86.11115265,19.16722143,0.844502138
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-41.47359591,-39.20039434,-193.9692955,19.1945071,0.804626613
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,46.01926346,-32.00967808,-57.03442383,19.40673963,0.774984146
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-81.12389307,104.6323965,-233.3566551,19.29530431,0.773016456
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-134.1729448,-0.12628336,-210.0370674,19.38365214,0.75456139
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-41.2114666,20.49440842,-69.5741539,19.39609657,0.711043075
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-41.49997692,-36.01725597,-197.0324974,19.28415123,0.568592053
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-57.61009912,-55.95375795,-113.1225471,19.38245682,0.488846819
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-121.2368773,-11.68220539,-129.006012,19.38960588,0.466119026
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-137.5486956,24.64646797,-229.4194775,19.19621715,0.404214318
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-41.9039772,-56.10937376,-109.4032936,19.10366428,0.340385376
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,109.6383287,119.9990461,-233.1273918,19.21416949,0.331392083
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-42.20182161,-11.95976038,-93.28980255,19.12372602,0.327883518
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-61.47013168,84.39998131,-213.767231,19.20564096,0.312276707
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,54.02109091,22.68999548,232.0262718,19.02304374,0.999835684
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-57.13750508,-33.48495967,131.7657661,19.09938792,0.994507017
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,94.03211191,-29.73348942,136.445179,19.0959932,0.993591076
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,46.46042035,42.06990689,232.5139999,19.27934048,0.964793616
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,97.95122553,-33.40407858,128.5380936,19.15842368,0.962438306
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-49.30130381,-41.54393799,223.8262939,19.2657514,0.94106013
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-101.7241888,58.55161206,36.83214664,19.19196726,0.911698446
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,106.1683862,-17.92476194,144.1303635,19.26192727,0.903824508
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-45.82013217,-38.02298474,224.1828537,19.16019362,0.873267507
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-53.88328043,38.35515964,215.8525467,19.26582963,0.872093526
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-118.2910286,26.93387263,144.4096756,19.19764829,0.746753714
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,82.22429906,-69.85172901,143.9616776,19.26374279,0.713688188
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-57.72004758,6.47801851,236.0848427,19.16495322,0.674416562
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-45.33207224,-9.151996207,236.8050575,19.26934413,0.670614221
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,122.1353989,34.93466849,36.64518833,19.20137768,0.658860454
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,94.23043973,-17.7144652,156.6788673,19.26756369,0.55675237
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-54.25542785,-45.20305982,220.2532387,19.16807558,0.54491715
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,74.77588248,-69.98289524,159.8643112,19.26784893,0.530380229
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-122.311691,18.46216866,136.0138702,19.19575719,0.478106117
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,74.52604017,-57.99607987,140.0466919,19.26958863,0.473568436
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-53.73986992,-36.99670758,128.1127739,19.20967403,0.458640217
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,78.22314385,50.07892461,100.1396465,19.12274748,0.429866726
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,77.70915948,-69.58366288,156.6126442,19.22306286,0.390509919
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-53.94648845,34.14035404,248.3123207,19.14909538,0.332042862
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-58.19682704,38.04841339,176.4558792,19.20764709,0.323630423
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,-89.21728089,208.7621832,-572.8808748,19.24294691,0.983861306
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,-86.56428912,206.3265352,-570.4978792,19.1736021,0.864134309
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,-93.71154645,109.4235632,-649.380234,19.250779,0.77997508
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,-90.35954002,109.2822077,-646.1683047,19.14642147,0.602450816
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,2.284929484,117.5024843,-625.3626253,19.25178576,0.517079014
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,-86.33772686,85.74769664,-721.6071932,19.18460777,0.439431429
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,-34.10846093,185.1999197,-753.7191508,19.25444239,0.32125286
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,34.77152252,88.00299883,-100.3907246,4.844720385,0.99977628
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-93.41082788,-49.05012488,-192.2314114,19.26791856,0.99182695
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,19.4390502,27.44022131,-210.9232659,19.19965358,0.98366237
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-109.0846864,79.67493296,-171.8248982,19.26747655,0.944165283
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,58.8330617,95.93780994,-144.367165,19.16733339,0.919997489
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-41.29577494,79.08233643,-211.3696618,19.27266112,0.861617231
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-45.14940119,40.11312246,-95.51729627,19.20609056,0.797409785
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,22.71143103,23.97811174,-211.6773648,19.26804274,0.764407265
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,71.05249786,-16.93640113,-51.31668515,19.17373524,0.726932448
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,42.61533165,103.2761836,-215.2845807,19.27630613,0.641042761
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,34.60777903,103.5167027,-263.9758534,19.20838124,0.622761593
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-72.66536808,-1.281613111,-47.83304639,19.26854864,0.612060341
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-16.73692203,43.38730574,-203.7862248,19.17440382,0.546732639
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-112.9454205,83.1031394,-168.1695408,19.27724342,0.520716616
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,31.29063749,90.87023735,-103.529324,19.21030049,0.495290973
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-57.75857306,15.50192356,-235.9628338,19.27109072,0.469905328
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-84.76586437,104.0556121,-255.8078999,19.17718637,0.429206149
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-60.8063457,46.6927743,-119.5590825,19.27750568,0.367642962
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-92.93393111,91.56396389,-127.3850102,19.20580752,0.367443276
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,78.54796314,91.18890524,-167.3318333,19.27570639,0.362716125
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-53.32821822,-8.78297925,-163.180489,19.19520186,0.348333149
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-104.0279021,58.49659485,-124.2040858,18.88162598,0.999329322
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,120.6866699,-5.003910538,-199.9049754,18.89287564,0.997537956
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,32.2493467,84.00386809,-196.2860217,18.86392588,0.99590802
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-87.38220294,63.68060736,-27.35861157,18.87940676,0.986086373
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,116.8339834,83.40724987,-204.4403224,18.90611438,0.975970563
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,108.0970527,53.79561208,-80.05252026,18.91037451,0.956427815
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,92.88719922,-5.554475266,-63.30583142,18.85955031,0.950067179
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-58.90984454,99.24195148,-91.13536022,18.94015318,0.945778167
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-16.46250473,71.24404034,8.444580571,18.88263974,0.944148088
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,116.5517247,-12.68285724,-199.5637812,18.93933643,0.90079538
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,96.14754353,26.16553107,-59.71025036,18.88787077,0.860961731
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-95.66909126,10.20538562,-47.55195568,18.9605902,0.859563274
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-35.46267741,103.084566,-131.1097712,18.90344383,0.846696767
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-15.92539633,95.44927131,-59.76547192,18.96159393,0.768579719
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,124.08634,-4.983979355,-203.0183558,18.91587607,0.742361802
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,76.67934776,82.33826159,-43.78942822,18.98060888,0.678824744
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-100.7021506,55.6243969,-124.0645213,18.97461306,0.622287948
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-48.0911539,118.153898,-75.81928967,18.8938306,0.581730022
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-84.41648955,66.20279874,-27.59088085,18.90418003,0.57833689
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,120.2133272,23.12068064,-111.5631099,18.92174844,0.541034087
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-87.06258966,-17.53135306,-143.6810984,18.93601191,0.527160895
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,128.3236669,35.33467568,-159.1553721,18.94862975,0.503643617
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-131.2974156,26.25316951,-143.7965464,18.95620802,0.462153842
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,59.50154585,78.69289182,-135.2535395,18.9689897,0.456105873
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-135.6258134,62.63079031,-167.6401744,18.97832288,0.429831396
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,96.30522989,-37.31971435,-147.5526271,18.92276887,0.428177204
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,76.6118837,26.52016832,-119.3277736,18.90103489,0.422720284
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-76.10155876,42.16350221,-135.745933,18.78959563,0.421472752
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-44.18658756,-13.04959303,-127.4799952,18.90492921,0.41949668
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-39.9468389,118.1308358,-107.7658229,18.82562354,0.40313897
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,88.30389858,-5.503345246,-79.65931652,18.91085172,0.35626835
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-35.68219401,-45.53454338,-115.4718852,18.81916293,0.338475245
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-39.7844712,-1.032072651,-139.5759883,18.93490767,0.326240997
